t,x1,x2,x3,h
0.0002,-4.669558102279665,9.891677223961122e-05,4.3624561479459025,0.737882
0.0008062934913968864,-4.670603127659932,0.0003998793436837025,4.363279729550609,0.7375242868400759
0.0018418597019834338,-4.672397774391315,0.0009176976237733881,4.364693373411069,0.7369133027758298
0.0038484421756117384,-4.675910071427526,0.001934577554452044,4.367457470778946,0.7357294191163891
0.0064852075453459695,-4.68059649829695,0.0032984726824000325,4.371140384717952,0.734173727548246
0.0098874075345654,-4.6867662883178705,0.005106427211234188,4.37597995832683,0.7321664295546065
0.01403208081254923,-4.694477450277011,0.0073858645673759,4.3820140362181546,0.729721072320596
0.018871437016165966,-4.703766134702615,0.010160967692119266,4.389260985750588,0.7268658521604622
0.024330063986409328,-4.714635236989408,0.013449153182875168,4.397710889428698,0.7236452622480186
0.0303179560028043,-4.727071216985913,0.017265762936173518,4.407338907334941,0.7201124059583455
0.03673754420260473,-4.741050520298958,0.02162571025757518,4.4181104824032245,0.7163248489204633
0.04349056255100416,-4.75654731559382,0.026545609494933523,4.429987506889059,0.7123405680949075
0.05048309446094679,-4.773539902036558,0.03204565672009167,4.442933343543059,0.7082149742680415
0.05762949321851398,-4.792017584028466,0.03815188271656302,4.456918041920403,0.7039985990010768
0.06485463835899842,-4.811986810897683,0.04489845897050449,4.471922782788299,0.699735763368191
0.07209553263455204,-4.833479029476065,0.05233093728835049,4.487945351177177,0.6954636357456143
0.07933642691010566,-4.856674629620559,0.06055162385183781,4.505090694670743,0.6911915081230378
0.08657732118565928,-4.881850578289944,0.06970717980764378,4.523527685097234,0.6869193805004611
0.0938182154612129,-4.909357181337774,0.07998534560504535,4.543468313082856,0.6826472528778844
0.10105910973676652,-4.939645222050118,0.09163056604561579,4.56518338348291,0.6783751252553077
0.10830000401232014,-4.973305788628108,0.10496706106020706,4.5890254888850865,0.6741029976327312
0.11554089828787376,-5.011129651994994,0.12043344388393441,4.6154631823174235,0.6698308700101545
0.12278179256342737,-5.054196794957959,0.13863528292583446,4.645132414449049,0.6655587423875778
0.130022686838981,-5.104011675309106,0.16042512738257855,4.678914192306903,0.6612866147650013
0.13726358111453463,-5.162704193659798,0.1870224533147289,4.718050109200575,0.6570144871424246
0.14450447539008826,-5.233312031054132,0.22018397289315988,4.764305565621591,0.652742359519848
0.1517453696656419,-5.3201219931526404,0.2624126820489442,4.8201705831734065,0.6484702318972713
0.15898626394119553,-5.428919877247874,0.3171172399142554,4.88901889905783,0.6441981042746947
0.16622715821674916,-5.566718365130832,0.3884626857666244,4.974990334729373,0.639925976652118
0.17369405816087843,-5.746283450066974,0.48370872913993124,5.085905865647146,0.6355205056850818
0.1811609581050077,-5.967391699896233,0.6030936343305673,5.221881760102913,0.6311150347180455
0.18862785804913698,-6.226241560179625,0.7444102941194498,5.381276918469931,0.6267095637510093
0.19609475799326626,-6.511514751218108,0.9009720398954308,5.557976259884638,0.622304092783973
0.20356165793739553,-6.808364456130621,1.0639568979152876,5.74350682959411,0.6178986218169367
0.2110285578815248,-7.1031477700222085,1.225183653695987,5.929814519401624,0.6134931508499004
0.21858100950606668,-7.389082695799176,1.380287574136707,6.112917551437526,0.6090372043914207
0.22617621466779916,-7.658037690862153,1.5242564515785169,6.287821159890605,0.6045560333459985
0.23377141982953165,-7.905363996317837,1.654103323136297,6.45162588899539,0.6000748623005764
0.24136662499126413,-8.130299042973059,1.769017917558531,6.6039243019615155,0.5955936912551543
0.2489618301529966,-8.33345116634184,1.8689414517126426,6.7452571470735965,0.591112520209732
0.25655703531472906,-8.516220629818529,1.954190931999881,6.876789656175345,0.5866313491643099
0.2641522404764615,-8.680437952558435,2.0251905283881206,7.000132023131234,0.5821501781188878
0.271747445638194,-8.828152982234286,2.0822621303461775,7.117277710433241,0.5776690070734657
0.27934265079992643,-8.961526276881882,2.1254298663444335,7.230647766784666,0.5731878360280435
0.2869378559616589,-9.082794312824056,2.1541953125269404,7.343248521071885,0.5687066649826212
0.29453306112339134,-9.194295744457348,2.1672429938496247,7.458964089869065,0.5642254939371992
0.3021282662851238,-9.298555064401345,2.1620623103002186,7.582989268296921,0.559744322891777
0.30972347144685625,-9.398414408685886,2.1345903788856067,7.722289012511155,0.5552631518463549
0.31465742770798355,-9.462463303935344,2.1022188742632664,7.825060000267426,0.5523521176522898
0.3170979676580873,-9.494274768908396,2.081361291666047,7.880442798125313,0.5509121990817286
0.31827174922486295,-9.5096578260003,2.070109863749938,7.908279514946206,0.5502196679573309
0.31985784226348424,-9.530469955655905,2.0541648367611955,7.946577716223814,0.5507161269354557
0.3214439353021055,-9.55113016190405,2.038445035683092,7.98444913309231,0.5516519218282423
0.3241411060707702,-9.585907492613714,2.011984196260058,8.04809852424534,0.5532432525817544
0.3273952757870084,-9.627319172028624,1.979872479683558,8.124295673391986,0.555163212714335
0.3313275712076621,-9.676679408928765,1.9398972631448697,8.21648639304903,0.5574832670125206
0.33591964865076335,-9.733606023657941,1.8905735728803656,8.325521390575409,0.5601925927039504
0.3411689502077085,-9.798113968362019,1.8297345910052694,8.45330891444403,0.563289680622548
0.34706388611610967,-9.870378218936708,1.7551031428407,8.60200804268042,0.5667676928085047
0.3535998671087098,-9.950949134678504,1.66462258369647,8.773946936653955,0.5706239215941388
0.3608025266674383,-10.040972041382197,1.5567139056713495,8.971608483928023,0.5748734907337886
0.3687620017843931,-10.142488559016,1.4302018828966567,9.198003726302714,0.579569581052792
0.3776862871260438,-10.258976821568057,1.2837192347084638,9.457767498322141,0.5848349094043659
0.38806813982529886,-10.397395616920866,1.1133557760970503,9.761420838527101,0.5909602024969264
0.4012778600267488,-10.575753962930355,0.9051340611003111,10.139997859289792,0.5987539374157819
0.414750337628955,-10.756702296513318,0.7088459930347564,10.508075444079864,0.6067026992010834
0.4288245615263147,-10.940814203109591,0.5236542254371606,10.867323291477055,0.6150064913005256
0.4433961193093252,-11.122773457015887,0.35282315165683953,11.209602517628207,0.623603710392502
0.45850790812459663,-11.299638576136267,0.19598199476824724,11.532599578397427,0.632519665793512
0.4742562234664568,-11.469489366489995,0.05167613083674008,11.836008577154137,0.6418111718452095
0.4907762388441242,-11.631005783658837,-0.0818078092143195,12.120324065791285,0.6515579809180333
0.5082287925348578,-11.783079894578625,-0.20601872439872052,12.386061915430629,0.661854987595566
0.5267935495991009,-11.924565747424618,-0.32219305197085424,12.633381481618784,0.6728081942634695
0.5466610427120521,-12.054098534384634,-0.43121216988191147,12.861876290243297,0.6845300152001107
0.5680162850011828,-12.169955141488966,-0.5335925583591252,13.070435962795305,0.6971296081506978
0.5910072455574337,-12.269980673861967,-0.6294948164353409,13.257189837471396,0.7106942748788858
0.615696364382191,-12.351657842635706,-0.7187785433777496,13.419631859835574,0.7252608549854926
0.6420125498033632,-12.412416477266955,-0.8011673525905403,13.555079835966366,0.7407874043839843
0.6697338418245523,-12.450129136854898,-0.8765283001384225,13.661418266671872,0.7571429666764858
0.6985138290297909,-12.46353596736972,-0.9451512856598491,13.737767976486742,0.7741231591275766
0.7279363870705533,-12.452361183074714,-1.0079011739801322,13.784735633705342,0.7914824683716265
0.757568617436353,-12.41710088771363,-1.0662140570347156,13.804200301945245,0.8089654842874483
0.7872008478021526,-12.358146620983803,-1.1224074780941153,13.7987469084694,0.8264485002032701
0.8168330781679523,-12.274599947912158,-1.1796661818723264,13.770508078703882,0.8439315161190919
0.8464653085337519,-12.163720151247984,-1.242146720967512,13.720737866980967,0.8614145320349137
0.8760975388995516,-12.019703144656624,-1.316142683285011,13.649722907176843,0.8788975479507355
0.9018801618621423,-11.858462848513149,-1.3983875038197275,13.569923085261593,0.8941092954986639
0.9241037160406781,-11.680257536540877,-1.493862100133883,13.486226970157144,0.907221192464
0.9428200886817938,-11.485694388490959,-1.6067055902551668,13.403077641675724,0.9182638523222584
0.9580674444070265,-11.276234327348085,-1.7397252982393943,13.324501227274517,0.9272597922001458
0.968801128359479,-11.080472305293434,-1.874912300044529,13.261334455022437,0.9335926657320925
